"Type","Subpopulation","Indicator","Category","Count.NResp.T3.Status.Condition","Estimate.P.T3.Status.Condition","StdError.P.T3.Status.Condition","LCB95.P.T3.Status.Condition","UCB95.P.T3.Status.Condition","Estimate.U.T3.Status.Condition","StdError.U.T3.Status.Condition","LCB95.U.T3.Status.Condition","UCB95.U.T3.Status.Condition","CI95.P.T3.Status.Condition","NationalRef.Estimate.P.T3.Status.Condition","NationalRef.LCB95.P.T3.Status.Condition","NationalRef.UCB95.P.T3.Status.Condition","NationalRef.LCB95.U.T3.Status.Condition","NationalRef.UCB95.U.T3.Status.Condition","ID2Condition","IndicatorPlainLanguage","CategoryConditionPlainLanguage","IndicatorConditionFlag","TypePlainLanguage","SubpopulationPlainLanguage","SubpopulationFlag"
"Major_Basins","Souris-Red-Rainy Region","MacroInvert_MMI","Fair",5,15.39559738,7.208115467,1.267950664,29.52324409,3208.865918,1460.06078,347.1993743,6070.532462,28.255293426,26.06717174,22.84107318,29.29327031,271007.5609,359935.3698,"Major_Basins-Souris-Red-Rainy Region-MacroInvert_MMI","Macroinvertebrate Quality","Moderately Disturbed","Keep","Major River Basins","Souris-Red-Rainy","Remove"
"Major_Basins","Souris-Red-Rainy Region","MacroInvert_MMI","Poor",8,41.14312197,11.1591727,19.27154539,63.01469856,8575.358179,3182.460393,2337.850426,14812.86593,43.74315317,43.51060274,40.05098175,46.97022372,473592.4247,579560.0799,"Major_Basins-Souris-Red-Rainy Region-MacroInvert_MMI","Macroinvertebrate Quality","Most Disturbed","Keep","Major River Basins","Souris-Red-Rainy","Remove"
"Major_Basins","South-Atlantic Region","MacroInvert_MMI","Good",37,15.89673385,3.30457857,9.419878871,22.37358884,26333.48543,5159.875924,16220.31445,36446.6564,12.953709969,30.2298898,27.2714142,33.1883654,326801.6363,404897.8151,"Major_Basins-South-Atlantic Region-MacroInvert_MMI","Macroinvertebrate Quality","Least Disturbed","Keep","Major River Basins","South-Atlantic","Remove"
"Major_Basins","South-Atlantic Region","MacroInvert_MMI","Fair",40,36.04901889,6.47635415,23.355598,48.74243977,59716.43749,14623.54185,31054.82214,88378.05285,25.38684177,26.06717174,22.84107318,29.29327031,271007.5609,359935.3698,"Major_Basins-South-Atlantic Region-MacroInvert_MMI","Macroinvertebrate Quality","Moderately Disturbed","Keep","Major River Basins","South-Atlantic","Remove"
"Major_Basins","South-Atlantic Region","MacroInvert_MMI","Poor",71,48.05424726,6.017729314,36.25971453,59.84877998,79603.51048,10923.06091,58194.70449,101012.3165,23.58906545,43.51060274,40.05098175,46.97022372,473592.4247,579560.0799,"Major_Basins-South-Atlantic Region-MacroInvert_MMI","Macroinvertebrate Quality","Most Disturbed","Keep","Major River Basins","South-Atlantic","Remove"
"Major_Basins","Upper Colorado Region","MacroInvert_MMI","Good",14,16.82524823,4.648609143,7.714141733,25.93635473,4530.481706,1209.431875,2160.03879,6900.924622,18.222212997,30.2298898,27.2714142,33.1883654,326801.6363,404897.8151,"Major_Basins-Upper Colorado Region-MacroInvert_MMI","Macroinvertebrate Quality","Least Disturbed","Keep","Major River Basins","Upper Colorado","Remove"
"Major_Basins","Upper Colorado Region","MacroInvert_MMI","Fair",18,35.12043808,6.584707401,22.21464873,48.02622744,9456.769971,2041.279995,5455.934699,13457.60524,25.81157871,26.06717174,22.84107318,29.29327031,271007.5609,359935.3698,"Major_Basins-Upper Colorado Region-MacroInvert_MMI","Macroinvertebrate Quality","Moderately Disturbed","Keep","Major River Basins","Upper Colorado","Remove"
"Major_Basins","Upper Colorado Region","MacroInvert_MMI","Poor",30,48.05431369,6.671015977,34.97936263,61.12926474,12939.434,2301.584845,8428.410598,17450.45741,26.14990211,43.51060274,40.05098175,46.97022372,473592.4247,579560.0799,"Major_Basins-Upper Colorado Region-MacroInvert_MMI","Macroinvertebrate Quality","Most Disturbed","Keep","Major River Basins","Upper Colorado","Remove"
"Major_Basins","Upper Mississippi Region","MacroInvert_MMI","Good",55,24.60557866,3.733033594,17.28896727,31.92219006,28587.29161,4292.143304,20174.84532,36999.73791,14.63322279,30.2298898,27.2714142,33.1883654,326801.6363,404897.8151,"Major_Basins-Upper Mississippi Region-MacroInvert_MMI","Macroinvertebrate Quality","Least Disturbed","Keep","Major River Basins","Upper Mississippi","Remove"
"Major_Basins","Upper Mississippi Region","MacroInvert_MMI","Fair",54,36.32748143,4.96267723,26.60081279,46.05415007,42206.05089,7042.666472,28402.67825,56009.42353,19.45333728,26.06717174,22.84107318,29.29327031,271007.5609,359935.3698,"Major_Basins-Upper Mississippi Region-MacroInvert_MMI","Macroinvertebrate Quality","Moderately Disturbed","Keep","Major River Basins","Upper Mississippi","Remove"
"Major_Basins","Upper Mississippi Region","MacroInvert_MMI","Poor",58,39.03136151,4.847734287,29.5299769,48.53274612,45347.47704,6734.688914,32147.72933,58547.22476,19.00276922,43.51060274,40.05098175,46.97022372,473592.4247,579560.0799,"Major_Basins-Upper Mississippi Region-MacroInvert_MMI","Macroinvertebrate Quality","Most Disturbed","Keep","Major River Basins","Upper Mississippi","Remove"
"Major_Basins","Upper Mississippi Region","MacroInvert_MMI","Not Assessed",1,0.035578393,0.033223249,0,0.100694764,41.33574399,38.1665373,0,116.1407825,0.100694764,0.192335724,0,0.482764309,0,5845.18254,"Major_Basins-Upper Mississippi Region-MacroInvert_MMI","Macroinvertebrate Quality","Not Assessed","Keep","Major River Basins","Upper Mississippi","Remove"
"Land_Owner","BLM","MacroInvert_MMI","Good",12,57.90711593,9.343172428,39.59483447,76.21939739,10876.18742,3555.511334,3907.513263,17844.86159,36.62456292,30.2298898,27.2714142,33.1883654,326801.6363,404897.8151,"Land_Owner-BLM-MacroInvert_MMI","Macroinvertebrate Quality","Least Disturbed","Keep","Land Owner","Bureau of Land Management","Keep"
"Land_Owner","BLM","MacroInvert_MMI","Fair",17,19.91492128,6.131153759,7.898080728,31.93176183,3740.445589,1046.645508,1689.05809,5791.833089,24.033681102,26.06717174,22.84107318,29.29327031,271007.5609,359935.3698,"Land_Owner-BLM-MacroInvert_MMI","Macroinvertebrate Quality","Moderately Disturbed","Keep","Land Owner","Bureau of Land Management","Keep"
"Land_Owner","BLM","MacroInvert_MMI","Poor",17,22.17796279,6.614667453,9.213452813,35.14247277,4165.492895,1154.765557,1902.193993,6428.791797,25.929019957,43.51060274,40.05098175,46.97022372,473592.4247,579560.0799,"Land_Owner-BLM-MacroInvert_MMI","Macroinvertebrate Quality","Most Disturbed","Keep","Land Owner","Bureau of Land Management","Keep"
"Land_Owner","DOD","MacroInvert_MMI","Good",4,30.13253966,13.23547603,4.191483317,56.073596,1952.079362,721.973573,537.0371607,3367.121562,51.882112683,30.2298898,27.2714142,33.1883654,326801.6363,404897.8151,"Land_Owner-DOD-MacroInvert_MMI","Macroinvertebrate Quality","Least Disturbed","Keep","Land Owner","Defense Department","Remove"
"Land_Owner","DOD","MacroInvert_MMI","Fair",2,13.69934093,8.367697959,0,30.09972756,887.4857876,552.2700438,0,1969.915183,30.09972756,26.06717174,22.84107318,29.29327031,271007.5609,359935.3698,"Land_Owner-DOD-MacroInvert_MMI","Macroinvertebrate Quality","Moderately Disturbed","Keep","Land Owner","Defense Department","Remove"
"Land_Owner","DOD","MacroInvert_MMI","Poor",7,56.16811942,16.11788758,24.57764025,87.75859859,3638.744956,1723.079503,261.5711879,7015.918724,63.18095834,43.51060274,40.05098175,46.97022372,473592.4247,579560.0799,"Land_Owner-DOD-MacroInvert_MMI","Macroinvertebrate Quality","Most Disturbed","Keep","Land Owner","Defense Department","Remove"
"Land_Owner","FWS","MacroInvert_MMI","Good",2,4.840650944,3.883015829,0,12.45122212,236.6617973,161.0011923,0,552.2183357,12.45122212,30.2298898,27.2714142,33.1883654,326801.6363,404897.8151,"Land_Owner-FWS-MacroInvert_MMI","Macroinvertebrate Quality","Least Disturbed","Keep","Land Owner","Fish & Wildlife Service","Remove"
"Land_Owner","FWS","MacroInvert_MMI","Fair",2,30.92523249,16.20922343,0,62.69472662,1511.949774,958.3603202,0,3390.301486,62.69472662,26.06717174,22.84107318,29.29327031,271007.5609,359935.3698,"Land_Owner-FWS-MacroInvert_MMI","Macroinvertebrate Quality","Moderately Disturbed","Keep","Land Owner","Fish & Wildlife Service","Remove"
"Land_Owner","FWS","MacroInvert_MMI","Poor",6,63.38864041,16.05745468,31.91660754,94.86067327,3099.101699,1356.608622,440.1976591,5758.005739,62.94406573,43.51060274,40.05098175,46.97022372,473592.4247,579560.0799,"Land_Owner-FWS-MacroInvert_MMI","Macroinvertebrate Quality","Most Disturbed","Keep","Land Owner","Fish & Wildlife Service","Remove"
"Land_Owner","FWS","MacroInvert_MMI","Not Assessed",1,0.845476162,0.888361846,0,2.586633387,41.33574399,37.57017646,0,114.9719367,2.586633387,0.192335724,0,0.482764309,0,5845.18254,"Land_Owner-FWS-MacroInvert_MMI","Macroinvertebrate Quality","Not Assessed","Keep","Land Owner","Fish & Wildlife Service","Remove"
"Land_Owner","Local Government","MacroInvert_MMI","Good",4,13.85268602,7.186340639,0,27.93765486,726.1925683,327.7921452,83.73176928,1368.653367,27.93765486,30.2298898,27.2714142,33.1883654,326801.6363,404897.8151,"Land_Owner-Local Government-MacroInvert_MMI","Macroinvertebrate Quality","Least Disturbed","Keep","Land Owner","Local Government","Remove"
"Land_Owner","Local Government","MacroInvert_MMI","Fair",4,21.28495341,10.32776132,1.042913189,41.52699363,1115.810678,526.8534057,83.19697765,2148.424378,40.484080441,26.06717174,22.84107318,29.29327031,271007.5609,359935.3698,"Land_Owner-Local Government-MacroInvert_MMI","Macroinvertebrate Quality","Moderately Disturbed","Keep","Land Owner","Local Government","Remove"
"Land_Owner","Local Government","MacroInvert_MMI","Poor",11,64.86236057,12.11203557,41.12320707,88.60151406,3400.24773,1196.700496,1054.757858,5745.737603,47.47830699,43.51060274,40.05098175,46.97022372,473592.4247,579560.0799,"Land_Owner-Local Government-MacroInvert_MMI","Macroinvertebrate Quality","Most Disturbed","Keep","Land Owner","Local Government","Remove"
"Land_Owner","Native American","MacroInvert_MMI","Good",9,45.50441921,10.53551879,24.85518183,66.15365659,1646.602108,435.8252798,792.4002556,2500.80396,41.29847476,30.2298898,27.2714142,33.1883654,326801.6363,404897.8151,"Land_Owner-Native American-MacroInvert_MMI","Macroinvertebrate Quality","Least Disturbed","Keep","Land Owner","Native American","Keep"
"Land_Owner","Native American","MacroInvert_MMI","Fair",2,9.548203648,5.974005844,0,21.25703994,345.5069315,215.5536242,0,767.9842717,21.25703994,26.06717174,22.84107318,29.29327031,271007.5609,359935.3698,"Land_Owner-Native American-MacroInvert_MMI","Macroinvertebrate Quality","Moderately Disturbed","Keep","Land Owner","Native American","Keep"
"Land_Owner","Native American","MacroInvert_MMI","Poor",13,44.94737714,9.407179311,26.5096445,63.38510979,1626.445238,424.1623276,795.1023523,2457.788124,36.87546529,43.51060274,40.05098175,46.97022372,473592.4247,579560.0799,"Land_Owner-Native American-MacroInvert_MMI","Macroinvertebrate Quality","Most Disturbed","Keep","Land Owner","Native American","Keep"
"Land_Owner","Non-Governmental Organization","MacroInvert_MMI","Good",1,13.05997184,13.27956508,0,39.08744113,160.8436431,145.9133367,0,446.8285278,39.08744113,30.2298898,27.2714142,33.1883654,326801.6363,404897.8151,"Land_Owner-Non-Governmental Organization-MacroInvert_MMI","Macroinvertebrate Quality","Least Disturbed","Keep","Land Owner","Non-Governmental Org","Remove"
"Land_Owner","Non-Governmental Organization","MacroInvert_MMI","Fair",2,17.18412085,17.10474865,0,50.70881218,211.6357243,174.3690652,0,553.3928121,50.70881218,26.06717174,22.84107318,29.29327031,271007.5609,359935.3698,"Land_Owner-Non-Governmental Organization-MacroInvert_MMI","Macroinvertebrate Quality","Moderately Disturbed","Keep","Land Owner","Non-Governmental Org","Remove"
"Land_Owner","Non-Governmental Organization","MacroInvert_MMI","Poor",3,69.75590731,22.63402829,25.39402703,100,859.0978903,564.4556228,0,1965.410582,74.60597297,43.51060274,40.05098175,46.97022372,473592.4247,579560.0799,"Land_Owner-Non-Governmental Organization-MacroInvert_MMI","Macroinvertebrate Quality","Most Disturbed","Keep","Land Owner","Non-Governmental Org","Remove"
"Land_Owner","NPS","MacroInvert_MMI","Good",10,50.17049038,14.74718161,21.26654555,79.07443522,5833.293394,1866.496626,2175.027231,9491.559558,57.80788967,30.2298898,27.2714142,33.1883654,326801.6363,404897.8151,"Land_Owner-NPS-MacroInvert_MMI","Macroinvertebrate Quality","Least Disturbed","Keep","Land Owner","National Park Service","Keep"
"Land_Owner","NPS","MacroInvert_MMI","Fair",5,4.033657046,1.925438126,0.259867663,7.807446428,468.9909311,218.9103492,39.93453093,898.0473313,7.547578765,26.06717174,22.84107318,29.29327031,271007.5609,359935.3698,"Land_Owner-NPS-MacroInvert_MMI","Macroinvertebrate Quality","Moderately Disturbed","Keep","Land Owner","National Park Service","Keep"
"Land_Owner","NPS","MacroInvert_MMI","Poor",15,45.79585257,14.81653247,16.75598255,74.83572259,5324.656831,1934.998402,1532.129653,9117.184008,58.07974004,43.51060274,40.05098175,46.97022372,473592.4247,579560.0799,"Land_Owner-NPS-MacroInvert_MMI","Macroinvertebrate Quality","Most Disturbed","Keep","Land Owner","National Park Service","Keep"
"Land_Owner","Other Fed","MacroInvert_MMI","Good",12,78.36742321,12.2492316,54.35937043,100,8592.88488,5368.14332,0,19114.25245,45.64062957,30.2298898,27.2714142,33.1883654,326801.6363,404897.8151,"Land_Owner-Other Fed-MacroInvert_MMI","Macroinvertebrate Quality","Least Disturbed","Keep","Land Owner","Other Federal Owner","Remove"
"Land_Owner","Other Fed","MacroInvert_MMI","Fair",2,5.287453858,4.141978075,0,13.40558171,579.7623611,344.923365,0,1255.799734,13.40558171,26.06717174,22.84107318,29.29327031,271007.5609,359935.3698,"Land_Owner-Other Fed-MacroInvert_MMI","Macroinvertebrate Quality","Moderately Disturbed","Keep","Land Owner","Other Federal Owner","Remove"
"Land_Owner","Other Fed","MacroInvert_MMI","Poor",9,16.34512293,10.00801128,0,35.96046461,1792.221231,722.1219896,376.8881393,3207.554324,35.96046461,43.51060274,40.05098175,46.97022372,473592.4247,579560.0799,"Land_Owner-Other Fed-MacroInvert_MMI","Macroinvertebrate Quality","Most Disturbed","Keep","Land Owner","Other Federal Owner","Remove"
"Land_Owner","Private","MacroInvert_MMI","Good",437,25.36204276,1.544884175,22.33412542,28.3899601,239480.7015,14965.02317,210149.7951,268811.608,6.05583468,30.2298898,27.2714142,33.1883654,326801.6363,404897.8151,"Land_Owner-Private-MacroInvert_MMI","Macroinvertebrate Quality","Least Disturbed","Keep","Land Owner","Private","Remove"
"Land_Owner","Private","MacroInvert_MMI","Fair",355,28.38860776,1.969271557,24.52890643,32.24830909,268058.9953,21689.11657,225549.108,310568.8827,7.71940266,26.06717174,22.84107318,29.29327031,271007.5609,359935.3698,"Land_Owner-Private-MacroInvert_MMI","Macroinvertebrate Quality","Moderately Disturbed","Keep","Land Owner","Private","Remove"
"Land_Owner","Private","MacroInvert_MMI","Poor",639,46.22927886,2.05714489,42.19734897,50.26120876,436519.2598,25311.42959,386909.7694,486128.7502,8.06385979,43.51060274,40.05098175,46.97022372,473592.4247,579560.0799,"Land_Owner-Private-MacroInvert_MMI","Macroinvertebrate Quality","Most Disturbed","Keep","Land Owner","Private","Remove"
"Land_Owner","Private","MacroInvert_MMI","Not Assessed",3,0.020070616,0.009510425,0.001430526,0.038710706,189.5164846,89.46321795,14.17179943,364.8611697,0.03728018,0.192335724,0,0.482764309,0,5845.18254,"Land_Owner-Private-MacroInvert_MMI","Macroinvertebrate Quality","Not Assessed","Keep","Land Owner","Private","Remove"
"Land_Owner","Regional Agency","MacroInvert_MMI","Fair",2,92.78264051,7.779122815,77.53583996,100,1005.612567,724.0439691,0,2424.71267,22.46416004,26.06717174,22.84107318,29.29327031,271007.5609,359935.3698,"Land_Owner-Regional Agency-MacroInvert_MMI","Macroinvertebrate Quality","Moderately Disturbed","Keep","Land Owner","Regional Agency","Remove"
"Land_Owner","Regional Agency","MacroInvert_MMI","Poor",2,7.217359492,7.779122815,0,22.46416004,78.22441104,45.17866896,0,166.7729751,22.46416004,43.51060274,40.05098175,46.97022372,473592.4247,579560.0799,"Land_Owner-Regional Agency-MacroInvert_MMI","Macroinvertebrate Quality","Most Disturbed","Keep","Land Owner","Regional Agency","Remove"
"Land_Owner","State","MacroInvert_MMI","Good",38,35.34912886,6.376051851,22.85229687,47.84596086,20505.0064,4147.106413,12376.82719,28633.18561,24.99366399,30.2298898,27.2714142,33.1883654,326801.6363,404897.8151,"Land_Owner-State-MacroInvert_MMI","Macroinvertebrate Quality","Least Disturbed","Keep","Land Owner","State","Remove"
"Land_Owner","State","MacroInvert_MMI","Fair",19,18.95962477,5.575860194,8.031139603,29.88810993,10997.9295,3349.437592,4433.152454,17562.70655,21.856970327,26.06717174,22.84107318,29.29327031,271007.5609,359935.3698,"Land_Owner-State-MacroInvert_MMI","Macroinvertebrate Quality","Moderately Disturbed","Keep","Land Owner","State","Remove"
"Land_Owner","State","MacroInvert_MMI","Poor",37,45.69124637,6.535540594,32.88182218,58.50067055,26504.16939,4688.956217,17313.98408,35694.3547,25.61884837,43.51060274,40.05098175,46.97022372,473592.4247,579560.0799,"Land_Owner-State-MacroInvert_MMI","Macroinvertebrate Quality","Most Disturbed","Keep","Land Owner","State","Remove"
"Land_Owner","USFS","MacroInvert_MMI","Good",68,52.64713325,5.188539541,42.47778262,62.81648389,75839.27258,10009.90058,56220.22795,95458.31721,20.33870127,30.2298898,27.2714142,33.1883654,326801.6363,404897.8151,"Land_Owner-USFS-MacroInvert_MMI","Macroinvertebrate Quality","Least Disturbed","Keep","Land Owner","US Forest Service","Keep"
"Land_Owner","USFS","MacroInvert_MMI","Fair",34,18.42899209,3.58629452,11.39998399,25.45800018,26547.34015,5162.467563,16429.08965,36665.59064,14.05801619,26.06717174,22.84107318,29.29327031,271007.5609,359935.3698,"Land_Owner-USFS-MacroInvert_MMI","Macroinvertebrate Quality","Moderately Disturbed","Keep","Land Owner","US Forest Service","Keep"
"Land_Owner","USFS","MacroInvert_MMI","Poor",46,27.46825975,4.934001295,17.79779492,37.13872459,39568.59016,7984.256349,23919.73527,55217.44504,19.34092967,43.51060274,40.05098175,46.97022372,473592.4247,579560.0799,"Land_Owner-USFS-MacroInvert_MMI","Macroinvertebrate Quality","Most Disturbed","Keep","Land Owner","US Forest Service","Keep"
"Land_Owner","USFS","MacroInvert_MMI","Not Assessed",1,1.455614907,1.148049947,0,3.705751455,2096.843054,1662.790521,0,5355.852589,3.705751455,0.192335724,0,0.482764309,0,5845.18254,"Land_Owner-USFS-MacroInvert_MMI","Macroinvertebrate Quality","Not Assessed","Keep","Land Owner","US Forest Service","Keep"
"FS_East_West","East","MacroInvert_MMI","Good",15,61.68759761,13.39808281,35.42783784,87.94735738,23197.8065,5977.329652,11482.45566,34913.15734,52.51951954,30.2298898,27.2714142,33.1883654,326801.6363,404897.8151,"FS_East_West-East-MacroInvert_MMI","Macroinvertebrate Quality","Least Disturbed","Keep","Forest Service","East","Remove"
"FS_East_West","East","MacroInvert_MMI","Fair",4,3.186591328,2.264414867,0,7.624762914,1198.327247,779.9358493,0,2726.973422,7.624762914,26.06717174,22.84107318,29.29327031,271007.5609,359935.3698,"FS_East_West-East-MacroInvert_MMI","Macroinvertebrate Quality","Moderately Disturbed","Keep","Forest Service","East","Remove"
"FS_East_West","East","MacroInvert_MMI","Poor",5,35.12581107,13.79144363,8.095078262,62.15654387,13209.16683,6681.6838,113.3072279,26305.02644,54.061465608,43.51060274,40.05098175,46.97022372,473592.4247,579560.0799,"FS_East_West-East-MacroInvert_MMI","Macroinvertebrate Quality","Most Disturbed","Keep","Forest Service","East","Remove"
